Product code;Product name;List price;Price;Sale;Product line;Quantity;Downloadable;Category;Secondary categories;Description;Features;;Meta keywords;Meta description;Search words;Page title;
CRV-0249;Ведро для мусора Dominik, 10 л. [05312];230;230;0;Dominik;100;0;Ведра///Ведра для мусора;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[05312]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[10]; Объем: T[10 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[20]; Глубина, см: O[25]; Высота, см: O[36]; Вес, кг: O[]; Примечания: T[]";;;; ;Ведро для мусора Dominik, 10 л.; 
CRV-0250;Ведро для мусора Dominik, 25 л. [05322];480;480;0;Dominik;100;0;Ведра///Ведра для мусора;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[05322]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[25]; Объем: T[25 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[365]; Глубина, см: O[29]; Высота, см: O[480]; Вес, кг: O[]; Примечания: T[]";;;; ;Ведро для мусора Dominik, 25 л.; 
CRV-0251;"Ведро для мусора ""Поросенок"", 12 л. [07121]";520;540;0;;100;0;Ведра///Ведра для мусора;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[07121]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[12]; Объем: T[12 л]; Диаметр, см: O[26,5]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[40]; Вес, кг: O[]; Примечания: T[]";;;; ;"Ведро для мусора ""Поросенок"", 12 л."; 
CRV-0252;"Ведро для мусора ""Тигренок"", 12 л. [07123]";510;349;1;;100;0;Ведра///Ведра для мусора;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[07123]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[12]; Объем: T[12 л]; Диаметр, см: O[26,5]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[39]; Вес, кг: O[]; Примечания: T[]";;;; ;"Ведро для мусора ""Тигренок"", 12 л."; 
CRV-0253;Стеллаж Disney Cars [00064-C01];0;1540;0;Disney;0;0;Комоды///;;"<table class=""pd1"" border=""0"" cellspacing=""1"" cellpadding=""0"">
<tbody>
<tr>
<td><span style=""font-weight: bold;"">&nbsp;&nbsp; Состав:</span><br /></td>
</tr>
<tr>
<td>- ящик, 5 л х 3 шт<br />- стеллаж х 1 шт</td>
</tr>
</tbody>
</table>";"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[00064-C01]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[15]; Объем: T[15 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[26,5]; Глубина, см: O[35]; Высота, см: O[31]; Вес, кг: O[]; Примечания: T[]";;;; ;Стеллаж Disney Cars; 
CRV-0254;Стеллаж Disney Winnie-The-Poor [00064-D58];0;1540;0;Disney;0;0;Комоды///;;"<table class=""pd1"" border=""0"" cellspacing=""1"" cellpadding=""0"">
<tbody>
<tr>
<td><span style=""font-weight: bold;"">&nbsp;&nbsp; Состав:</span><br /></td>
</tr>
<tr>
<td>- ящик, 5 л х 3 шт<br />- стеллаж х 1 шт</td>
</tr>
</tbody>
</table>";"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[00064-D58]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[15]; Объем: T[15 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[26,5]; Глубина, см: O[35]; Высота, см: O[31]; Вес, кг: O[]; Примечания: T[]";;;; ;Стеллаж Disney Winnie-The-Poor; 
CRV-0255;Стеллаж Disney Princess [00064-D33];0;0;0;Disney;0;0;Комоды///;;"<table class=""pd1"" border=""0"" cellspacing=""1"" cellpadding=""0"">
<tbody>
<tr>
<td><span style=""font-weight: bold;"">&nbsp;&nbsp; Состав:</span><br /></td>
</tr>
<tr>
<td>- ящик, 5 л х 3 шт<br />- стеллаж х 1 шт</td>
</tr>
</tbody>
</table>";"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[00064-D33]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[15]; Объем: T[15 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[26,5]; Глубина, см: O[35]; Высота, см: O[31]; Вес, кг: O[]; Примечания: T[]";;;; ;Стеллаж Disney Princess; 
CRV-0256;Контейнер для мусора на колесах, 90 л. [04122];0;0;0;;0;0;Ящики, контейнеры///Контейнеры для мусора;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[04122]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[90]; Объем: T[90 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[57]; Глубина, см: O[43]; Высота, см: O[72]; Вес, кг: O[]; Примечания: T[]";;;; ;Контейнер для мусора на колесах, 90 л.; 
CRV-0257;Контейнер для мусора, 100 л. [05183];2360;2360;0;;100;0;Ящики, контейнеры///Контейнеры для мусора;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[05183]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[100]; Объем: T[100 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[60]; Глубина, см: O[47]; Высота, см: O[75]; Вес, кг: O[]; Примечания: T[]";;;; ;Контейнер для мусора, 100 л.; 
CRV-0258;Контейнер для мусора на колесах, 110 л. [12900];2640;1999;1;;100;0;Ящики, контейнеры///Контейнеры для мусора;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[12900]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[110]; Объем: T[110 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[58]; Глубина, см: O[52]; Высота, см: O[88]; Вес, кг: O[]; Примечания: T[]";;;; ;Контейнер для мусора на колесах, 110 л.; 
CRV-0259;Корзина для хранения My Style A4 [00095-087];260;140;1;My Style;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[00095-087]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[35,5]; Глубина, см: O[26]; Высота, см: O[6]; Вес, кг: O[0,25]; Примечания: T[]";;;; ;Корзина для хранения My Style A4; 
CRV-0260;Корзина для хранения My Style A4 [00095-101];0;260;0;My Style;0;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[00095-101]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[35,5]; Глубина, см: O[26]; Высота, см: O[6]; Вес, кг: O[0,25]; Примечания: T[]";;;; ;Корзина для хранения My Style A4; 
CRV-0261;Корзина для хранения My Style A4 [00095-885];260;260;0;My Style;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[00095-885]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[35,5]; Глубина, см: O[26]; Высота, см: O[6]; Вес, кг: O[0,25]; Примечания: T[]";;;; ;Корзина для хранения My Style A4; 
CRV-0262;Корзина для хранения My Style A4 [00095-210];260;260;0;My Style;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[00095-210]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[35,5]; Глубина, см: O[26]; Высота, см: O[6]; Вес, кг: O[0,25]; Примечания: T[]";;;; ;Корзина для хранения My Style A4; 
CRV-0263;Корзина для хранения My Style A5 [00096-087];190;130;1;My Style;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[00096-087]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[25]; Глубина, см: O[19]; Высота, см: O[6]; Вес, кг: O[0,15]; Примечания: T[]";;;; ;Корзина для хранения My Style A5; 
CRV-0264;Корзина для хранения My Style A5 [00096-101];190;190;0;My Style;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[00096-101]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[25]; Глубина, см: O[19]; Высота, см: O[6]; Вес, кг: O[0,15]; Примечания: T[]";;;; ;Корзина для хранения My Style A5; 
CRV-0265;Корзина для хранения My Style A5 [00096-885];190;130;1;My Style;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[00096-885]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[25]; Глубина, см: O[19]; Высота, см: O[6]; Вес, кг: O[0,15]; Примечания: T[]";;;; ;Корзина для хранения My Style A5; 
CRV-0266;Корзина для хранения My Style A5 [00096-210];190;190;0;My Style;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[00096-210]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[25]; Глубина, см: O[19]; Высота, см: O[6]; Вес, кг: O[0,15]; Примечания: T[]";;;; ;Корзина для хранения My Style A5; 
CRV-0267;Корзина для хранения My Style A6 [00097-087];170;90;1;My Style;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[00097-087]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[20]; Глубина, см: O[14,5]; Высота, см: O[6]; Вес, кг: O[0,1]; Примечания: T[]";;;; ;Корзина для хранения My Style A6; 
CRV-0268;Корзина для хранения My Style A6 [00097-101];170;90;1;My Style;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[00097-101]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[20]; Глубина, см: O[14,5]; Высота, см: O[6]; Вес, кг: O[0,1]; Примечания: T[]";;;; ;Корзина для хранения My Style A6; 
CRV-0269;Корзина для хранения My Style A6 [00097-885];170;90;1;My Style;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[00097-885]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[20]; Глубина, см: O[14,5]; Высота, см: O[6]; Вес, кг: O[0,1]; Примечания: T[]";;;; ;Корзина для хранения My Style A6; 
CRV-0270;Корзина для хранения My Style A6 [00097-210];170;90;1;My Style;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[00097-210]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[20]; Глубина, см: O[14,5]; Высота, см: O[6]; Вес, кг: O[0,1]; Примечания: T[]";;;; ;Корзина для хранения My Style A6; 
CRV-0271;Корзинка Eco Life малая [04160-462];260;260;0;Eco Life;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[04160-462]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[19]; Глубина, см: O[19]; Высота, см: O[14,5]; Вес, кг: O[0,18]; Примечания: T[]";;;; ;Корзинка Eco Life малая; 
CRV-0272;Корзинка Eco Life малая [04160-804];260;260;0;Eco Life;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[04160-804]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[19]; Глубина, см: O[19]; Высота, см: O[14,5]; Вес, кг: O[0,18]; Примечания: T[]";;;; ;Корзинка Eco Life малая; 
CRV-0273;Корзинка Eco Life малая [04160-465];260;260;0;Eco Life;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[04160-465]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[19]; Глубина, см: O[19]; Высота, см: O[14,5]; Вес, кг: O[0,18]; Примечания: T[]";;;; ;Корзинка Eco Life малая; 
CRV-0274;Корзинка Eco Life средняя [04161-462];360;360;0;Eco Life;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[04161-462]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[29]; Высота, см: O[13]; Вес, кг: O[0,37]; Примечания: T[]";;;; ;Корзинка Eco Life средняя; 
CRV-0275;Корзинка Eco Life средняя [04161-804];360;199;0;Eco Life;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[04161-804]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[29]; Высота, см: O[13]; Вес, кг: O[0,37]; Примечания: T[]";;;; ;Корзинка Eco Life средняя; 
CRV-0276;Корзинка Eco Life средняя [04161-465];360;199;0;Eco Life;100;0;Корзины///Корзины для мелочей;; ;"Производитель: E[Curver, Польша]; Производители (фильтры): E[Curver]; Артикул производителя: T[04161-465]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[29]; Высота, см: O[13]; Вес, кг: O[0,37]; Примечания: T[]";;;; ;Корзинка Eco Life средняя; 
OKT-0001;Контейнер для хранения [OKT519];0;550;0;;0;0;Ящики, контейнеры///Контейнеры для хранения;; ;"Производитель: E[OKT, Польша]; Производители (фильтры): E[OKT]; Артикул производителя: T[OKT519]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[30]; Объем: T[30 л.]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[45]; Глубина, см: O[35]; Высота, см: O[27]; Вес, кг: O[]; Примечания: T[]";;;; ;Контейнер для хранения; 
OKT-0002;Ящик для хранения NY Cabs, 20 л. [OKT2814];650;680;0;;100;0;Ящики, контейнеры///Контейнеры для хранения;; ;"Производитель: E[OKT, Польша]; Производители (фильтры): E[OKT]; Артикул производителя: T[OKT2814]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[20]; Объем: T[20 л.]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[26]; Высота, см: O[27]; Вес, кг: O[]; Примечания: T[]";;;; ;Ящик для хранения NY Cabs, 20 л.; 
OKT-0003;Ящик для хранения Barbie, 20 л. [OKT2806];0;680;0;;0;0;Ящики, контейнеры///Контейнеры для хранения;Ящики, контейнеры///Ящики для игрушек; ;"Производитель: E[OKT, Польша]; Производители (фильтры): E[OKT]; Артикул производителя: T[OKT2806]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[20]; Объем: T[20 л.]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[26]; Высота, см: O[27]; Вес, кг: O[]; Примечания: T[]";;;; ;Ящик для хранения Barbie, 20 л.; 
OKT-0004;Ящик для хранения Green Bamboo, 20 л. [OKT2808];0;680;0;;0;0;Ящики, контейнеры///Контейнеры для хранения;; ;"Производитель: E[OKT, Польша]; Производители (фильтры): E[OKT]; Артикул производителя: T[OKT2808]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[20]; Объем: T[20 л.]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[26]; Высота, см: O[27]; Вес, кг: O[]; Примечания: T[]";;;; ;Ящик для хранения Green Bamboo, 20 л.; 
OKT-0005;Ящик для хранения Pink Flowers, 20 л. [OKT2807];0;680;0;;0;0;Ящики, контейнеры///Контейнеры для хранения;; ;"Производитель: E[OKT, Польша]; Производители (фильтры): E[OKT]; Артикул производителя: T[OKT2807]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[20]; Объем: T[20 л.]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[26]; Высота, см: O[27]; Вес, кг: O[]; Примечания: T[]";;;; ;Ящик для хранения Pink Flowers, 20 л.; 
OKT-0006;Ящик для хранения Green Bamboo, 10 л. [OKT2708];0;500;0;;0;0;Ящики, контейнеры///Контейнеры для хранения;; ;"Производитель: E[OKT, Польша]; Производители (фильтры): E[OKT]; Артикул производителя: T[OKT2708]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[10]; Объем: T[10 л.]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[26]; Высота, см: O[14]; Вес, кг: O[]; Примечания: T[]";;;; ;Ящик для хранения Green Bamboo, 10 л.; 
OKT-0007;Ящик для хранения Barbie, 10 л. [OKT2706];0;500;0;;0;0;Ящики, контейнеры///Контейнеры для хранения;Ящики, контейнеры///Ящики для игрушек; ;"Производитель: E[OKT, Польша]; Производители (фильтры): E[OKT]; Артикул производителя: T[OKT2706]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[10]; Объем: T[10 л.]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[26]; Высота, см: O[14]; Вес, кг: O[]; Примечания: T[]";;;; ;Ящик для хранения Barbie, 10 л.; 
OKT-0008;Ящик для хранения Hot Wheels, 10 л. [OKT2705];0;560;0;;0;0;Ящики, контейнеры///Контейнеры для хранения;Ящики, контейнеры///Ящики для игрушек; ;"Производитель: E[OKT, Польша]; Производители (фильтры): E[OKT]; Артикул производителя: T[OKT2705]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[10]; Объем: T[10 л.]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[26]; Высота, см: O[14]; Вес, кг: O[]; Примечания: T[]";;;; ;Ящик для хранения Hot Wheels, 10 л.; 
OKT-0009;Ящик для хранения Hot Wheels, 20 л. [OKT2805];0;780;0;;0;0;Ящики, контейнеры///Контейнеры для хранения;Ящики, контейнеры///Ящики для игрушек; ;"Производитель: E[OKT, Польша]; Производители (фильтры): E[OKT]; Артикул производителя: T[OKT2805]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[20]; Объем: T[20 л.]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[26]; Высота, см: O[27]; Вес, кг: O[]; Примечания: T[]";;;; ;Ящик для хранения Hot Wheels, 20 л.; 
OKT-0010;Ящик для хранения Hippo, 10 л. [OKT2713];0;510;0;;0;0;Ящики, контейнеры///Контейнеры для хранения;Ящики, контейнеры///Ящики для игрушек; ;"Производитель: E[OKT, Польша]; Производители (фильтры): E[OKT]; Артикул производителя: T[OKT2713]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[10]; Объем: T[10 л.]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[26]; Высота, см: O[14]; Вес, кг: O[]; Примечания: T[]";;;; ;Ящик для хранения Hippo, 10 л.; 
OKT-0011;Ящик для хранения European Moments 10 л. [OKT2711];0;510;0;;0;0;Ящики, контейнеры///Контейнеры для хранения;; ;"Производитель: E[OKT, Польша]; Производители (фильтры): E[OKT]; Артикул производителя: T[OKT2711]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[10]; Объем: T[10 л.]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[26]; Высота, см: O[14]; Вес, кг: O[]; Примечания: T[]";;;; ;Ящик для хранения European Moments 10 л.; 
OKT-0012;Ящик для хранения Pink Flowers, 10 л. [OKT2707];0;0;0;;0;0;Ящики, контейнеры///Контейнеры для хранения;; ;"Производитель: E[OKT, Польша]; Производители (фильтры): E[OKT]; Артикул производителя: T[OKT2707]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[10]; Объем: T[10 л.]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[26]; Высота, см: O[14]; Вес, кг: O[]; Примечания: T[]";;;; ;Ящик для хранения Pink Flowers, 10 л.; 
OKT-0013;Ящик для хранения Purple Romance, 10 л. [OKT2712];510;510;0;;100;0;Ящики, контейнеры///Контейнеры для хранения;; ;"Производитель: E[OKT, Польша]; Производители (фильтры): E[OKT]; Артикул производителя: T[OKT2712]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[10]; Объем: T[10 л.]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[26]; Высота, см: O[14]; Вес, кг: O[]; Примечания: T[]";;;; ;Ящик для хранения Purple Romance, 10 л.; 
OKT-0014;Ящик для хранения Purple Romance, 20 л. [OKT2812];680;680;0;;100;0;Ящики, контейнеры///Контейнеры для хранения;; ;"Производитель: E[OKT, Польша]; Производители (фильтры): E[OKT]; Артикул производителя: T[OKT2812]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[20]; Объем: T[20 л.]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[26]; Высота, см: O[27]; Вес, кг: O[]; Примечания: T[]";;;; ;Ящик для хранения Purple Romance, 20 л.; 
OKT-0015;Ящик для хранения Hippo, 20 л. [OKT2813];0;680;0;;0;0;Ящики, контейнеры///Контейнеры для хранения;Ящики, контейнеры///Ящики для игрушек; ;"Производитель: E[OKT, Польша]; Производители (фильтры): E[OKT]; Артикул производителя: T[OKT2813]; Материал (фильтры): E[Пластик]; Материал: T[пластик]; Объем л. (фильтры): O[20]; Объем: T[20 л.]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[38]; Глубина, см: O[26]; Высота, см: O[27]; Вес, кг: O[]; Примечания: T[]";;;; ;Ящик для хранения Hippo, 20 л.; 
ATB-0001;Вешалка для брюк с клипсами [AHM331];90;90;0;AHM;100;0;Вешалки///Вешалки для брюк;; ;"Производитель: E[Attribute, Китай]; Производители (фильтры): E[Attribute]; Артикул производителя: T[AHM331]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[30]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[]";;;; ;Вешалка для брюк с клипсами; 
ATB-0002;Вешалка для брюк с клипсами [AHM321];90;90;0;AHM;100;0;Вешалки///Вешалки для брюк;; ;"Производитель: E[Attribute, Китай]; Производители (фильтры): E[Attribute]; Артикул производителя: T[AHM321]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[30]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[]";;;; ;Вешалка для брюк с клипсами; 
ATB-0003;Вешалка для брюк с клипсами [AHM311];80;75;1;AHM;100;0;Вешалки///Вешалки для брюк;; ;"Производитель: E[Attribute, Китай]; Производители (фильтры): E[Attribute]; Артикул производителя: T[AHM311]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[30]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[]";;;; ;Вешалка для брюк с клипсами; 
ATB-0004;Вешалка для брюк бамбуковая с текстильной прокладкой [AHB301];140;140;0;AHB;100;0;Вешалки///Вешалки для брюк;; ;"Производитель: E[Attribute, Китай]; Производители (фильтры): E[Attribute]; Артикул производителя: T[AHB301]; Материал (фильтры): E[Бамбук]; Материал: T[бамбук]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[25]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[]";;;; ;Вешалка для брюк бамбуковая с текстильной прокладкой; 
ATB-0005;Вешалка для блузок без перекладины [AHM731];90;90;0;AHM;100;0;Вешалки///Вешалки для рубашек и блузок;; ;"Производитель: E[Attribute, Китай]; Производители (фильтры): E[Attribute]; Артикул производителя: T[AHM731]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[41]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[]";;;; ;Вешалка для блузок без перекладины; 
ATB-0006;Вешалка для блузок без перекладины [AHM721];90;90;0;AHM;100;0;Вешалки///Вешалки для рубашек и блузок;; ;"Производитель: E[Attribute, Китай]; Производители (фильтры): E[Attribute]; Артикул производителя: T[AHM721]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[]; Объем: T[]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[41]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[]";;;; ;Вешалка для блузок без перекладины; 
